Date,Page followers,Total impressions,Organic impressions,Total page reactions,Total reach,% of reach from organic,% of reach from paid,Page post engagements,Total likes,New likes,Unlikes,Net likes,RowHash
2/3/2025,2146,16,0,0,16,,0,0,2109,0,0,0,ef87c8184ef59de1d7c83833fd28aba94a9f26343482ec891d7d8b2a2bd61c35
1/3/2025,2146,108,0,5,101,,0,9,2111,1,0,1,50ae2eba54bce2196bab4d40afe6970691ba51c78c0287294cb5bcc6e04a740d
28/02/2025,2145,1,0,0,1,,0,0,2110,0,0,0,671d002ee27ad653a043db917f4f26c2ef521efe507938630905c23354f0d117
27/02/2025,2145,9,0,0,3,,0,0,2110,1,0,1,641223fa553c09a2f7aace7993a703ec0532368a5da577dbb6377bb9f0982f5a
26/02/2025,2144,5,0,0,3,,0,0,2109,0,1,-1,7460cb1200c8399b7228e0117f286f85d27d66931758f17ae638324ce449fac4
25/02/2025,2145,0,0,0,0,,0,0,2110,0,2,-2,9fb19de2515a5b2a4d35f246c027abb7b3b7a1cb4d2c07cc1a0d15b6bbb8d6ea
24/02/2025,2147,1,0,0,1,,0,0,2112,0,0,0,f3c299ed6fb8763348aad18b07a8de29d41e71e7049ee10d14571876a2181d9d
23/02/2025,2147,1,0,0,1,,0,0,2112,0,0,0,4d3f5971bde5d05b420d38aa055e8b2d591da0fd91feff13440361d118440131
22/02/2025,2147,0,0,0,0,,0,0,2112,0,1,-1,5d913e2e072d0e7e064ae3b45c5d4c55be370dafa0f23b86b6d2f70bdf9da364
21/02/2025,2148,3,0,0,3,,0,0,2113,1,0,1,acd15211867b5e4036fc82c059317c91e58d9cb88b9725b6528d50efc622da4e
20/02/2025,2147,19,0,0,5,,0,0,2112,0,0,0,3625d46956c9bc75773d1d8db71862f4ed42c9e03f503d7c48a025ed9d929329
19/02/2025,2147,13,0,0,7,,0,0,2112,0,0,0,e8fa8f7627ae4d15fdeb893f9e957d4d7286a503400fe4db64db2df2e39b0f93
18/02/2025,2147,12,0,0,3,,0,0,2112,0,0,0,6d4a597d6293318c5ef0d7bb8513aa215ad876b7a3acc656206825a0787c437e
17/02/2025,2147,22,0,0,3,,0,0,2112,1,0,1,0a32a08965fea5c33cb7e8e2818a3e038d8c64af57cf0461b28f1acbc5622511
16/02/2025,2146,5,0,0,5,,0,0,2111,0,0,0,815e5fb4c25a8fbb7011c7a214747e6dd5d9a84d40092b5680c6633a9c896b12
15/02/2025,2146,7,0,0,2,,0,0,2111,0,0,0,879e94e848fbcab651a3225e86b9877f63bb0da5e57fcbeba5f51c0a2a0842ac
14/02/2025,2146,47,0,0,6,,0,0,2111,0,0,0,9109bcf40ee74654f9a14d78cadd3bca02c1247afd8ebb944a9317db879efdc3
13/02/2025,2146,22,0,0,4,,0,0,2111,0,0,0,8635b9f77c831832b21cea8109e8888e08314a5308a921eb9ffca9d3ca8fbf44
12/2/2025,2146,45,0,0,38,,84.21,2,2111,0,0,0,f1fc8c4e974d5f2ece397a45ab4cb296a9120ab1b2c6e545cc8f4fc9a3cf9216
11/2/2025,2146,863,0,1,754,,99.87,65,2111,0,1,-1,6d5cc6b71794e90c80b5acc6333cad4f3b1eb743ca481c8667f045bce12bcc82
10/2/2025,2147,605,0,2,565,,99.65,37,2112,0,0,0,3f0ea56fc4055255b5ea3f77c7b3c7a9a5ec9cb8a438204e10aac56210485760
9/2/2025,2147,635,0,2,571,,100,49,2112,0,0,0,4a5892e6a8202d084483d5d4454c9e1a02524541ae9709d5642890d948d0acaa
8/2/2025,2147,779,0,2,658,,99.39,52,2112,0,1,-1,b08930455b980813aa7f37c70218b496406b0477bacd6dbc684af103ba3ea205
7/2/2025,2148,497,0,1,444,,99.77,39,2113,0,0,0,15a501768d66654710000c3be5e56adb014949008c9b9fa16ec2e7a85267b8f1
6/2/2025,2148,427,0,1,372,,99.19,24,2113,2,1,1,b089b05d53c4c2b87189e7ead29775c29ff60d8198de9d4a07dd340093e369c6
5/2/2025,2147,485,0,1,436,,99.77,31,2112,0,0,0,8699aef0f20fe1d038eb27aec5ba62b9cc581cf47f2b97b0efe429dba2bd0d40
4/2/2025,2147,352,0,2,313,,99.68,30,2112,0,1,-1,6351515bf19fe248011d3d7ba58cbcdca0260d4540d4deac26c4fd8088dc27ee
3/2/2025,2148,801,0,0,721,,100,44,2113,0,0,0,8f7b706d3c62105660493f29ed29263c1825311ad4043235f907691fb5fb4ff6
2/2/2025,2148,630,0,4,571,,100,26,2113,0,0,0,158d8982c9a0f5128a497b12681da51e9dd549fc96df812c5ec9515b6ccfcdb6
1/2/2025,2148,813,0,3,740,,100,40,2113,0,0,0,f762015f74c2e7b202fb04a2db5ef6823959a7c19ee586b51a537d9c54a1eb7b
31/01/2025,2148,667,0,2,628,,99.84,34,2113,1,1,0,5f2db0048dd26b4a8b640b2ff4d788684e311383b40d1fcebd0eb70977adffe8
30/01/2025,2148,482,0,2,449,,99.78,28,2113,1,0,1,d62cad0c84f76b198d897edc5a29e2b5629cb8f4fc5ba65aedcfe5c8a1d6facf
29/01/2025,2147,521,0,3,498,,99.4,36,2112,0,0,0,97e1b840b661e667971a52e8dcaae2f409a316b31ae450789f598a07f4ee35b8
28/01/2025,2147,575,0,2,511,,99.61,27,2112,0,0,0,f2fb2c615e8b8e6882ebffe64fe5494bf1ad56680ad10ff0625f470bdbb6ac34
27/01/2025,2147,811,0,3,734,,100,48,2112,3,0,3,91c9e2ce357d44fc2a17151ec32851866293cf3b450db8a5313ec087c2dbf68c
26/01/2025,2144,474,0,1,450,,99.56,23,2109,1,1,0,bb23c484789d7db6b3c431c296cea89dd402bf5cddad5cb44c02408bbd9c21ee
25/01/2025,2144,383,0,1,355,,99.15,19,2109,0,0,0,0c7be308a1b522eeb88a40cd3cd8a4fdd71c176df2950e91382a685b014e1271
24/01/2025,2144,454,0,1,401,,98,22,2109,0,0,0,f6c2f6f046709e2d55532998102ed79c0ed9c565e8efdee532ff3da1e7149742
23/01/2025,2144,526,0,1,469,,98.08,23,2109,0,0,0,f2cbd5dadc7e5407e79d751e92f2b5c9ecd4d881be782d7fa356c9df72c2289c
22/01/2025,2144,455,0,4,426,,97.89,24,2109,0,0,0,d0b008e4ac88ef856e8dc83175cca89ff6b55f4e2fe80d9641ad02eb7e092c49
21/01/2025,2144,513,0,4,470,,96.81,31,2109,1,0,1,d3b0af41fc69216745a0e4f31021d55b0f53a1828fcee083014b0e7e776fb906
20/01/2025,2143,13235,0,57,12388,,99.43,529,2108,11,1,10,feb83f6b1f1b1d3c4ae897d09133e643d7e278e10f3bfc10ba6415c358006869
19/01/2025,2133,14274,0,73,12123,,99.66,702,2098,15,1,14,7e7e7da14cfd69f4700e7cfb7d4aa3cd7b22bad2030aec829019095c733b2a75
18/01/2025,2119,9857,0,41,8911,,99.58,588,2084,9,0,9,f7ad982ef8123743b80920f630f5ef769b0b4aecfb2ded74774e5d916849e01a
17/01/2025,2110,9699,0,44,8613,,99.4,549,2075,10,0,10,5362a532686e0e7ff410074e04e42d8adbeb45d38a08fee8314dea8dc1ec8dc0
16/01/2025,2100,10696,0,70,9307,,99.81,673,2065,10,0,10,43cf6010ec399882115b16b05efae9476094c6281a87d27b36f5789bf2555b05
15/01/2025,2090,11040,0,68,9921,,99.68,717,2055,10,1,9,9c5a5a563912ccc7c9c0c598fbbadbf5d84a78e386729268e3323abcadb8a876
14/01/2025,2080,8371,0,33,7383,,99.85,581,2046,11,0,11,119ecd6e93ef03a352437b5a20a0f1ae3a022476966e8ceeccefe8f5e59932dc
13/01/2025,2069,5658,0,26,5230,,99.1,353,2035,5,0,5,fd19492f2857cff20bdf70ff44f894c4bcd1153481713a949669a3fc92d8a3fd
12/1/2025,2064,10317,0,53,9218,,99.95,457,2030,12,1,11,76e7751fe36ea91a7abc9a60e084d013882152323f295d94a39705dab29022b1
11/1/2025,2053,13009,0,99,11696,,99.69,627,2019,28,1,27,1b2d068d5fdc2673e686b7379a26f10b6b481388e544399079196c6599d7293e
10/1/2025,2026,13144,0,104,10914,,99.94,620,1992,28,0,28,df15423afb9ad12c0f6cb06f5b02e2e4068259c362ef05ca8de3831b3ab9d4df
9/1/2025,1998,11774,0,96,10505,,99.66,562,1964,15,0,15,9c15b9d8b079950b4fa748d60f7ca75d025c0ff2bc702186ec6a9ebbbdab68ae
8/1/2025,1983,9687,0,91,8707,,99.87,610,1949,17,1,16,b501787740b49c2a91b449f3dba2dd78d9ed608a66469f8496835c1035d7c1b1
7/1/2025,1967,9403,0,66,7954,,99.75,736,1933,26,0,26,1f79ced845b4fb749562b9bf40ed2610a8f84aeabc62e753f663a6e1a04d060b
6/1/2025,1941,3274,0,29,2734,,99.71,324,1907,5,0,5,01c4fd3ff0728b83a8c98e4deea5ebee29d53e83c685261e18093ea38b198416
5/1/2025,1936,1572,0,7,1398,,99.14,149,1902,2,0,2,e13e9e540f76734d46e365cc5f67d609c03170f02a30ba1a6785d54eaab75dc9
4/1/2025,1934,655,0,4,588,,99.32,49,1900,2,0,2,3193d08c6e24ace97c823610196eb018b67f24775b57aee1603ab77b1a65ec3f
3/1/2025,1932,564,0,1,517,,99.81,51,1898,0,0,0,c9f4b4518942d2a5db1e0941fed182f0f3993225493406e07675d844e2b02c09
2/1/2025,1932,574,0,2,542,,99.63,36,1898,1,0,1,b4665eeac0060626207844b6d1c3a76f73282132927ba85feec806b49bfe088d
1/1/2025,1931,653,0,1,615,,99.51,53,1897,2,0,2,48482210dc442d06f44678cb076421fc5ece10335764e8569712b1ebbd780c06
31/12/2024,1929,785,0,1,721,,100,65,1895,2,1,1,4e263176e616b8ef0eb9f6470e35cb841952360f44259a1f575a3dcad886c944
30/12/2024,1928,793,0,4,686,,99.85,49,1894,2,0,2,c7273b9c9dabb5325708af2b52939b28907058596e5d449044fc778d8ca3f2de
29/12/2024,1926,778,0,3,741,,99.6,64,1892,3,0,3,4d6db3dcdad451b2dc73a67bdcf2f69dedb01be4badeab19260307764c0b6c89
28/12/2024,1923,619,0,4,596,,98.49,64,1889,2,1,1,4984f1d781374794f305eb60729580b9ae4e9c0d37a2d9166a2cbf1eae5f79be
27/12/2024,1922,573,0,0,506,,98.42,52,1888,1,0,1,bbbfc4892ccac5f210b556c9b90e434f639f9f2915fb5537f0fa315c19f76455
26/12/2024,1921,637,0,4,609,,98.52,34,1887,0,0,0,4cfc887aa6e0af3b52898272765b9446d3bc5187ad969dfc3081e8239c963075
25/12/2024,1921,839,0,8,781,,98.98,59,1887,0,0,0,6e5cc2970489d81dc7968483f8fbd865444cdae8235459381b4ccb08d29a5ac5
24/12/2024,1921,1095,0,4,1016,,98.92,61,1887,0,0,0,7206ea1720bc4cdf4cfd9b21793cd36d366c4dc7c5d06f808f6cec97b2e1490f
23/12/2024,1921,1115,0,8,988,,96.66,67,1887,1,0,1,a16cff3c07c7f096f3d0d500ac57e309485b2d753043a9cff9152f72cf34903a
22/12/2024,1920,1063,0,13,969,,85.14,76,1886,1,0,1,717815f0f8abe67ee2aad6cf0532165ea5bd98f096068c3a67315667fe416029
21/12/2024,1919,214,0,3,185,,95.14,23,1885,0,0,0,7b6d97891b5d3d8fd886aec62c77aa936b54510deebcfd80c182cd34bebc58e8
20/12/2024,1919,54,0,0,44,,61.36,6,1885,0,1,-1,de1129e62fa1a9414e44ca3dda50f67a6c29bd0ee35cf36f75532a2e69d23d68
19/12/2024,1920,5,0,1,5,,0,1,1886,1,0,1,4b7beec6caba8099653ccfc9341df54c4ca4277af261ce70a2087ed05dfdc778
18/12/2024,1919,22,0,0,12,,0,0,1885,1,1,0,595b978e8d3f0cd281a3e02ff9f5fc1e86bb67b8e8b26e769ba221bf5032779c
17/12/2024,1919,19,0,0,14,,0,0,1885,0,1,-1,0b7bcc71a045128dc5a3df6e491aa2e673c44fc2d2c4f6cca4d481cec472c2cb
16/12/2024,1920,338,0,0,11,,0,0,1886,0,0,0,7fa87a8f3e450ad8f8cbc020e68e4026f29c0efe1e8155eb4a72d35be3d0f2cc
15/12/2024,1920,17,0,0,12,,0,0,1886,0,1,-1,c7dec9eee362fd031d6e37118dfaea3dafd9344044d55894681d91cef19701e1
14/12/2024,1921,15,0,0,14,,0,0,1887,0,0,0,f3584546defbf242efbce9a6e6d92f4253644cc34696a7f80abe0767d87068fb
13/12/2024,1921,28,0,0,27,,0,0,1887,0,1,-1,2b860ffe0b1d24ecf41ded9aed7e33202ab22d0ea7044a96b515cdb9e8394cdc
12/12/2024,1922,1,0,0,1,,0,0,1888,0,0,0,b7c4d13a67cddef974b5a18d16735d6a0aae11b7af6d545ddc6867614d228ccc
11/12/2024,1922,3,0,0,3,,0,0,1888,0,0,0,00f3975cf184ca440bd92dbde105c2cfad12371ea23db08816c10d2b31fe45c8
10/12/2024,1922,3,0,0,3,,0,0,1888,1,0,1,4874becef45997674ae3f2caa141bb8d380a56e9df8c3cd4c74b584c86b1eb1a
9/12/2024,1921,15,0,0,8,,0,1,1887,0,1,-1,e144eb599aafc256c10730f5ed207c3c42fc217880450e107c87b95877a45fbb
8/12/2024,1922,11,0,0,8,,0,0,1888,1,0,1,988bb75b3aa915be5995f528ce2aea052a71c636b84d5736c16dc1fd79d8d198
7/12/2024,1921,13,0,2,8,,0,2,1887,0,0,0,3083936345034608de6f29a23782276a95229f5af9f8146e63fa46a9308c4132
6/12/2024,1921,27,0,0,11,,0,1,1886,0,1,-1,cd80a0ff01f93faf02a0a823bdb07a24c0697189468928995d65e5bc4c8e9b3b
5/12/2024,1922,52,0,3,33,,0,5,1887,0,0,0,072cd473799763054dff0550c2879cdf1d5e243a0214370f3f874b2214a72e44
4/12/2024,1922,14,0,0,13,,0,0,1887,0,1,-1,eabae70f8e8b0844354ebe614d6f27c343eca79eb9b3a0f8a9bc5cb7791dd1c9
3/12/2024,1923,36,0,2,32,,0,4,1888,0,1,-1,1ef20c07abee5016e890774d46188ff63505682b63ae44ed9dd2d2fd6418b8eb
2/12/2024,1924,12,0,1,11,,0,1,1889,2,1,1,6ea66ee30ab1177f242a86e08fcca57251e4fbd546335963c3f8bc3e9c0fdafb
1/12/2024,1923,493,0,0,30,,0,2,1888,0,0,0,98443153a70a322cdec8df31a65e0f8fa220fe0464a46441fe5a3556414a8bd5
30/11/2024,1923,66,0,2,61,,0,5,1888,1,0,1,5e1b189f234e2c4795f6e35ac6af3c77a4628e82f6c557e301dc293eb75b8566
29/11/2024,1923,40420,0,220,37272,,100,658,1889,39,0,39,80719ed8430ba4f1788e6fc415607257a50d48beec1c8d6f73131fa0eae3aefd
28/11/2024,1884,24,0,0,24,,0,0,1850,0,0,0,d8ba86b2dcbd1be00d1ea826df10b49b3cae4d5fec8803cf5ade7ed457fce692
27/11/2024,1884,10,0,0,6,,0,0,1850,0,0,0,13dd2cdd94f67c8f83d790907c16005b246b93fb30789bfa5d2c48372ac20af1
26/11/2024,1884,9,0,0,6,,0,0,1850,0,0,0,d62ed7796efe0ca4dc4b0ddebbfcf37af26d5a9017bb7fef27f24fa31cf535c5
25/11/2024,1884,3,0,1,2,,0,1,1850,0,0,0,6859ca4d001d7e2e1588a123bad800586570a9227dfa643102cef2686dd581ab
24/11/2024,1884,18,0,0,14,,0,0,1850,0,0,0,36edfe0d7720a5afbd4ec2652ea78d3170a8aaf2828a2654c0f083041208cc94
23/11/2024,1884,21,0,0,20,,0,0,1850,0,0,0,02ffc597b44c3644241049301ecbc51c08697128af13807bb169ca30e0f8c425
22/11/2024,1884,105,0,53,31,,0,53,1850,0,0,0,3bd4ee84a5cfd369c056b748789389b6b5b2acbe43bc60a9548fd6b37a74f036
21/11/2024,1884,37,0,2,30,,0,2,1850,0,0,0,4bf2c52755586df7ed374247d2521cbd29500b0a4af1a7d6eed979b2f2c09c0e
20/11/2024,1884,32,0,1,22,,0,1,1850,1,0,1,48948a4ef56d346ea5dab6bf7cb4bf19f6440d380807203b527bfe871d4d5725
19/11/2024,1883,49,0,1,42,,0,3,1849,1,0,1,e73c0cf38da257001dd90fd5f037ac9dbe04d1fa350eb364abc7f668718a91ee
18/11/2024,1882,42,0,1,32,,0,5,1848,1,0,1,ce0411d2977a3f5be66d399d8cd28a475d76748f4b622f3952a12a871f5352a1
17/11/2024,1881,60,0,1,51,,0,5,1847,2,0,2,7b0a0d500e2fd5ebb56a2fd78ab00c1645ab71e18aa025dea273922175bc1ed8
16/11/2024,1879,167,0,5,111,,0,28,1845,1,0,1,92143ee919abe5f000349cfbe89d5b77e75096034ecd3e4443eb19c0cc5fbe5c
15/11/2024,1879,37738,0,240,34643,,99.56,799,1845,43,1,42,a09608a3234b34236ff7b1625f6656d6b88f8f9734baed1e5df9ec8fcee56908
14/11/2024,1837,43018,0,288,40810,,99.96,963,1803,51,1,50,43ab392fcd159efbc5d531bede6f53806d510267b05b1060a7dba9671e5f5670
13/11/2024,1787,66889,0,408,62609,,99.77,1364,1751,82,0,82,3e333805826d89a030ed3a24d2507e24f8a5b7d0306d4c5a8b06373fd8f574ef
12/11/2024,1705,32800,0,215,31206,,99.94,785,1668,44,0,44,d3cea3eaa4e3318a4a07a61f5a9aca90e7061a2b6034aa860d25fdfe5acdaf99
11/11/2024,1661,49075,0,344,47611,,99.95,1210,1624,55,1,54,b187d1bdc0ae259f1cc1efac512de495b27814c7d39ee07dfab29f46ab7b5e18
10/11/2024,1607,45735,0,253,42366,,99.87,981,1570,50,1,49,d6e6f7f8c9a4d19803585f8a2a6ccfc4b3a912699f06ccc75dff44489cad5efe
9/11/2024,1558,46374,0,248,42604,,100,989,1521,42,0,42,0a69af6fc4d92655fedc2c8278a9877691dfadeb9ef2869c9a63c4f8c3026ab0
8/11/2024,1517,38002,0,219,34113,,99.95,767,1480,28,4,24,e2d2f0e2dc0e6d43c70d5e01eeb3249491b9ec4900e90d73b942dcbf9e72492d
7/11/2024,1494,43960,0,298,41108,,100,1182,1454,68,1,67,8fa4e34a9705011bfa0befbc9cb88d17af3b38eb875117f515825805404edcb3
6/11/2024,1427,53440,0,369,49143,,100,1251,1387,79,3,76,2d8e1ee322022d9b761f415ca0ea4d088a1ae536e10e4d74b6c2d7b26a093b84
5/11/2024,1353,53756,0,371,49810,,99.97,1379,1310,64,2,62,454c77e28eea3b7dae1ab6c5ab3827ed663470aff550100a9b1c1cb1d5cfac06
4/11/2024,1291,66292,0,397,59627,,99.95,1380,1244,60,1,59,09ff2453a75b20275c6c5fe652fadb9ad4c6095f69f32536c43c49cc65263c37
3/11/2024,1131,74026,0,539,62184,,99.7,1902,1185,102,1,101,6062dd7e79f8a7bf8f05a4296f1756c8962e30cf843892afd3271275e7c4db27
2/11/2024,1131,31957,0,217,27636,,100,874,1082,42,0,42,d7d9dbffdd246941e57a4292b19a904250a96bfe0cb1f1b512bbd9460bfe1ef9
1/11/2024,1089,11673,0,79,10566,,99.93,354,1040,17,0,17,baf8c1ce5bda6ca8ada9a1175b4af81301662f4f61ad3aee2bf86d4c1558fb71
31/10/2024,1072,12296,0,64,11417,,99.96,332,1023,17,0,17,1e164fb268a71a6ddc7eb264c7862ae6e0895fdc99613addaa7d812affffcea1
30/10/2024,1055,8,0,0,3,,0,0,1006,0,0,0,665b34fb847535cb70bd886175ea5974a3aa8195c9f9631484bb0edb53cd3e75
29/10/2024,1055,1,0,0,1,,0,0,1006,0,0,0,48e6a0adea8b2db57615bf8c5fdb076ae934591dad264fb644c685045fef1f37
28/10/2024,1055,9,0,0,3,,0,0,1006,0,0,0,8319bb9a0d71cc60ab7038ab0627e987b5162b7340c1af50c16b7e2d86195d90
27/10/2024,1055,1,0,0,1,,0,0,1006,0,0,0,6de65a5410af67d6320b4fadf9856b8e99a522556712ed0a2e2ad47a4691d82a
26/10/2024,1055,2,0,0,2,,0,0,1006,0,1,-1,f831b746532daea10fdb6a18b893f5a15e6795bdbe9a2f2be297c4872647278f
25/10/2024,1056,0,0,0,0,,0,0,1007,0,1,-1,051495443b8d3a8631ac138233aa3ea2ef00f56a824681dddef4074a51ea1474
24/10/2024,1057,0,0,0,0,,0,0,1008,0,0,0,621bb6c589417fd2685e7597606f110bfe9ac9d593e7d8d826748b62957ac8ba
23/10/2024,1057,25,0,0,19,,0,0,1008,1,0,1,60ed5e7b8611aea7cf1447ddc6782acd9a9e564d84f13e1e6999f21091599e8b
22/10/2024,1056,6,0,0,6,,0,0,1007,0,0,0,ba90bab2586091304f7c298deadb7779e83fa86425dd6bc60cff44495c0798c4
21/10/2024,1056,10,0,0,1,,0,0,1007,0,0,0,71ee352f6d2404651595677ff9ab31c327894f620f11ab107447f811019e6bfa
20/10/2024,1056,2,0,1,2,,0,1,1007,0,0,0,8d2735290cc9f7c3c07d564e3bb2a467e4f80b5704734a99c50a5fadc0b6f741
19/10/2024,1056,1,0,0,1,,0,0,1007,0,0,0,a8961046b0c0b19545a362bc8b9cfb0e25c36698816896e75378d80fabdb6f3d
18/10/2024,1056,0,0,0,0,,0,0,1007,0,0,0,ec785e125b74b3f7f395fbf8ec13d9f9763cac3dae6eb08e19f026a87d6dbaa0
17/10/2024,1056,2,0,0,2,,0,0,1007,1,0,1,00bcd368fab34f27675428116565db94f8477cab5a64c3fcf1b7ccbe3c8f851e
16/10/2024,1056,11,0,0,4,,0,0,1007,0,1,-1,e453cdd8a1c05a2d53d7a3c1a95d06755af547c1004ebdcae1870ce76b8cff45
15/10/2024,1057,4,0,0,3,,0,0,1008,0,0,0,8e70cb345356e39cdb57b7c3e91ea48c321ce478721a013090304da9463fbe7f
14/10/2024,1057,2,0,0,2,,0,0,1008,0,0,0,24850194b71d9287ea1a05cc63f36becc1792071fef13951a162d2ddf99f3f21
13/10/2024,1057,1,0,0,1,,0,0,1008,0,1,-1,9420d230e14d40194871713b063de80302ef1124c297f5187ad5f253af818abb
12/10/2024,1058,7,0,0,3,,0,0,1009,0,0,0,8ccdfc096bd9728415d54a5e73da049b09cbc5e5058611f600cc2ecefca6e85b
11/10/2024,1058,2,0,0,2,,0,0,1009,0,0,0,d6ca6c4d0a2cc85d03c56df0ec36a0ce7ce1756b0471301fbab5aaa636fa6da6
10/10/2024,1058,5,0,0,3,,0,0,1009,0,0,0,35bff4324457a7fef42f41b1d43930fcb45b216ef740c5df9ed920b6fb900817
9/10/2024,1058,7,0,0,1,,0,0,1009,2,0,2,3e243e07cb0b1c4a2350d10ba71db48742c3ffb87827fafc6036eec6161d4524
8/10/2024,1056,12,0,0,6,,0,0,1008,0,0,0,378faa91394ad299c5e64da797cef5489ba2a8c71080cec7f0dc5d01fb3e0b4d
7/10/2024,1056,1,0,0,1,,0,0,1008,0,0,0,73305d5c2e43a95020bb0f88ecead1bb808140ba87486a53900fcc35febfd292
6/10/2024,1056,3,0,0,3,,0,0,1008,0,1,-1,8fa514970ff26cbc928c2def9719429d1e710af0d9050083119d3e6c1fe4be27
5/10/2024,1057,5,0,0,4,,0,0,1009,0,0,0,bd444010986771a89fb1bb897092d294d2cf0e77f1cb42d421054507bb931676
4/10/2024,1057,8,0,0,2,,0,0,1009,0,0,0,d4c6ade32c982337f5f601a6410d0f39589c7de7b5f044264003a3736382ca0f
3/10/2024,1057,13,0,0,2,,0,0,1009,1,0,1,63d351648e1a884c13f97760cdb410cd5e13f7801d9f3e9166b84e559bb5a655
2/10/2024,1056,1,0,0,1,,0,0,1008,0,0,0,3b63f961b326c8e7bcb98a6428392067c8f03722d1aba88703f434b34ed68a1c
1/10/2024,1056,5,0,0,2,,0,0,1008,0,0,0,dea50f88a8c9906cadae9c9b7f500d7eb97fa8b0263a2bd82271569e6f18f757
30/09/2024,1056,3,0,1,3,,0,1,1008,0,0,0,407f41f812177a3d6b6753c9bddae0e5f632e710de803d074258cf51fb1ffc4e
29/09/2024,1056,10,0,0,6,,0,0,1008,0,0,0,ccfdac3707d2437b6b68cccff78e0a5f0c2b89e9b81c64d14d170416452a78d1
28/09/2024,1056,7,0,0,6,,0,0,1008,1,1,0,cad750737cf3bfcc27bb8025bd61f62f28d79704213fae2b32e04dee5380af6f
27/09/2024,1056,3,0,0,3,,0,0,1008,1,1,0,6809dfa1473c4afe045a975fc6943e469dcbe7073669e7e6a9dc75749d034257
26/09/2024,1056,67,0,2,38,,63.16,43,1008,0,0,0,088f3a4abd0a2540a35cf46f29dbe004246d5549a1b20c152d3e029f4df00eaa
25/09/2024,1056,32333,0,118,24141,,100,3900,1008,4,2,2,62ecf4b001fba8370294337752e54bab13605f15e0159c259aa4546c4b4926e1
24/09/2024,1054,26476,0,68,20252,,100,3421,1006,3,0,3,6438f5bf3c53c97dc2e06a3e7b62e6e82e1ea9fec753be93e8bd5e973b275030
23/09/2024,1051,35812,0,105,27251,,100,4757,1003,1,1,0,89eff7070f06915ecb2cb0016ebdf11fc5ada7422f7bf4c4c8e5d4d61ad4506c
22/09/2024,1051,35033,0,132,26552,,100,4434,1003,1,0,1,704acda8146ff64696a2626759aadcf3bfe97469d8cec2fa89303c7008c874a4
21/09/2024,1050,33219,0,121,25601,,99.88,4213,1002,3,0,3,1e02592d8435e53982af7ae583034293f19c037f2dd98febbf6aa2f2ebd67230
20/09/2024,1047,28313,0,147,20981,,99.83,2928,999,3,1,2,d032c47c9d7a0d6810d1fc28e57c5c1544a85cb222ca09d62996d9fdd0b1ff68
19/09/2024,1045,6368,0,70,5940,,99.88,627,996,3,0,3,c185e8e4b17ca57edc84f2cd17a6758d08e17f1de1ee564c9a44ba75f8bd0c6c
18/09/2024,1042,13960,0,73,13390,,99.98,235,993,13,0,13,01375c05241f9f1066dbd4d83eaf7ab8d531ec8e337e4baccd5135bba0a8380d
17/09/2024,1029,12498,0,80,11952,,99.99,261,980,14,1,13,7028bd35d08a04be30c9ded59e2d4c3bac3178a548f2634bcd4a2c109c197dbf
16/09/2024,1016,13237,0,91,13296,,98.55,260,965,13,1,12,c138567e5b77395ba2ba3fc84a9a1f9cb6a0ca55e1d46dce7c00106a9d1bf908
15/09/2024,1004,12337,0,72,12233,,99.48,228,953,9,0,9,99caf62d6df021e381539127e78eba8a26fa3a37623aa2955c362b8c7814e350
14/09/2024,995,11843,0,86,11091,,99.95,258,944,13,0,13,b8fefbde1fa9d110bb3f8e29958d8cd04b273eb3e4942a7cb71cd51f47717ba6
13/09/2024,982,11158,0,82,10819,,99.34,237,931,15,0,15,4c921ce764fc162abdd469b74bff9da41194d48366321d190dcbc97961be92cb
12/9/2024,967,18135,0,148,17470,,99.7,415,916,23,1,22,2fbb06dad341ce6465ee8b6ee52a0f09b91ac23afbe5e7c6dd89ae0333518c87
11/9/2024,945,16548,0,136,15223,,99.57,487,894,30,2,28,643fdb1e0e59da81a022dee78d25431459a09a4e5f0ea598846671df385612e9
10/9/2024,917,58214,0,425,55395,,99.87,1372,864,58,0,58,49b49a90d899b9896be7b5fc0eb267add2d66f1d9411a153aed07e61fa16b054
9/9/2024,859,53664,0,393,52683,,99.67,1313,806,50,0,50,d41cf9efcc5e46dc7b5334e08e176a7a18b46cb50b8a514c53028015ca12a509
8/9/2024,809,61731,0,565,57464,,99.97,1783,756,83,0,83,8ade2fda7fb68cec34a54d5b916b50e75521dc114acc4b374b17883df2ba1901
7/9/2024,726,82512,0,775,77962,,99.46,2108,673,86,1,85,c8eaf421b83cff73d50f3f8b56b0b260ea2754d9098a90dfb50452616ab31d0b
6/9/2024,641,129104,0,1211,123258,,99.94,2902,587,138,3,135,5fde11beb80b5825bd5370c5e392dbbff19a574e023bbb2032b45c6776835fa8
5/9/2024,506,111945,0,950,99170,,99.63,2512,451,108,1,107,108b259bd345b76ccf39f7bfaab1859ec88d430575d5be06fda87888d770ae81
4/9/2024,399,74588,0,707,66422,,99.93,1918,341,127,0,127,d6e81fa461744365930840a53d1a56195857b84be71230cbb2b48dc477e47817
3/9/2024,272,5703,0,55,5470,,99.54,194,214,11,1,10,07064ab170e739e67f223babd4ccc1b77c49778fd03beb5babc92c1cb2dc71b5
